id,title,tagline,overview,released,release_date,original_language,budget,revenue,popularity,runtime,vote_count,vote_average,homepage
72710,The Host,You will be one of us,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",True,2013-03-22,en,44000000,63327201,42.933027,125,1817,6.0,
10782,Basic,Deception is their most deadly weapon.,A DEA agent investigates the disappearance of a legendary Army ranger drill sergeant and several of his cadets during a training exercise gone severely awry.,True,2003-04-18,en,50000000,42792561,19.226763000000002,98,286,6.2,
9573,Blood Work,He's a heartbeat away from catching the killer,"Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a serial killer.",True,2002-08-04,en,50000000,26199517,10.089065,110,206,6.1,
4959,The International,Is your money making a killing?,"An interpol agent and an attorney are determined to bring one of the world's most powerful banks to justice. Uncovering money laundering, arms trading, and conspiracy to destabilize world governments, their investigation takes them from Berlin, Milan, New York and Istanbul. Finding themselves in a chase across the globe, their relentless tenacity puts their own lives at risk.",True,2009-02-03,en,50000000,60161391,13.391832999999998,118,368,6.0,http://www.sonypictures.com/movies/theinternational/site/
10061,Escape from L.A.,Snake Is Back.,"This time, a cataclysmic temblor hits Los Angeles, turning it into an island. The president views the quake as a sign from above, expels Los Angeles from the country and makes it a penal colony for those found guilty of moral crimes. When his daughter, part of a resistance movement, steals the control unit for a doomsday weapon, Snake again gets tapped to save the day.",True,1996-08-09,en,50000000,42277365,21.637234,97,373,5.6,http://www.theofficialjohncarpenter.com/escape-from-la/
10386,The Iron Giant,It came from outer space!,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",True,1999-08-06,en,70000000,23159305,61.245957,86,1436,7.6,https://www.warnerbros.com/iron-giant
421,The Life Aquatic with Steve Zissou,"The deeper you go, the weirder life gets.",Wes Anderson’s incisive quirky comedy build up stars complex characters like in ‘The Royal Tenenbaums’ with Bill Murray on in the leading role. An ocean adventure documentary film maker Zissou is put in all imaginable life situations and a tough life crisis as he attempts to make a new film about capturing the creature that caused him pain.,True,2004-12-10,en,50000000,34808403,25.237969,119,775,7.1,
316152,Free State of Jones,Based on the incredible true story.,"In 1863, Mississippi farmer Newt Knight serves as a medic for the Confederate Army. Opposed to slavery, Knight would rather help the wounded than fight the Union. After his nephew dies in battle, Newt returns home to Jones County to safeguard his family but is soon branded an outlaw deserter. Forced to flee, he finds refuge with a group of runaway slaves hiding out in the swamps. Forging an alliance with the slaves and other farmers, Knight leads a rebellion that would forever change history.",True,2016-06-24,en,50000000,25035950,21.589392999999998,139,428,6.6,http://stxmovies.com/freestateofjones/
11615,The Life of David Gale,The crime is clear. The truth is not.,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,True,2003-02-21,en,50000000,38955598,22.442241,130,480,7.3,
13498,Man of the House,Protecting witnesses is a challenge. Living with them is impossible.,Texas Ranger Roland Sharp is assigned to protect the only witnesses to the murder of a key figure in the prosecution of a drug kingpin -- a group of University of Texas cheerleaders. Sharp must now go undercover as an assistant cheerleading coach and move in with the young women.,True,2005-02-25,en,40000000,0,6.004422,100,120,5.4,
241554,Run All Night,No sin goes unpunished,"Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.",True,2015-03-11,en,50000000,71561644,74.64653,114,1148,6.3,
2252,Eastern Promises,Every sin leaves a mark.,A Russian teenager living in London who dies during childbirth leaves clues to a midwife in her journal that could tie her child to a rape involving a violent Russian mob family.,True,2007-09-14,en,51500000,55112356,35.481169,100,848,7.2,http://www.focusfeatures.com/easternpromises/
11968,Into the Blue,Treasure has its price.,"When they take some friends on an extreme sport adventure, the last thing Jared and Sam expect to see below the shark-infested waters is a legendary pirate ship rumored to contain millions of dollars in gold. But their good fortune is short-lived, as a ruthless gang of criminals gets word of what they have uncovered.",True,2005-09-30,en,50000000,44434439,14.723467000000001,110,458,5.8,
10047,The Messenger: The Story of Joan of Arc,,In 1429 a teenage girl from a remote French village stood before her King with a message she claimed came from God; that she would defeat the world's greatest army and liberate her country from its political and religious turmoil. Following her mission to reclaim god's dimished kingdom - through her amazing victories until her violent and untimely death.,True,1999-10-18,fr,60000000,66976317,21.084542000000003,148,367,6.2,
38319,Your Highness,Get your quest on.,"A fantasy movie about an arrogant, lazy prince and his more heroic brother who must complete a quest in order to save their father's kingdom.",True,2011-04-08,en,49900000,26121638,21.408222,102,501,5.2,http://www.yourhighnessmovie.net/
69668,Dream House,"Once upon a time, there were two little girls who lived in a house.","Publisher, Will Atenton quits a lucrative job in New York to relocate his wife, Libby and their daughters to a quaint town in New England. However, as they settle into their home the Atentons discover that a woman and her children were murdered there, and the surviving husband is the town's prime suspect. With help from a neighbor who was close to the murdered family, Will pieces together a horrifying chain of events.",True,2011-09-30,en,50000000,38502340,19.267479,84,391,5.8,
9770,Mad City,One man will make a mistake. The other will make it a spectacle.,A misguided museum guard who loses his job and then tries to get it back at gunpoint is thrown into the fierce world of ratings-driven TV gone mad.,True,1997-11-07,en,50000000,10541523,3.314004,114,81,5.9,
11212,Baby's Day Out,No bib. No crib. No problem.,"Baby Bink couldn't ask for more; he has adoring (if somewhat sickly-sweet) parents, he lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents; especially the three enterprising kidnapers who pretend to be photographers from the newspaper. Successfully kidnaping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.",True,1994-07-01,en,50000000,16671505,21.312185999999997,99,274,5.8,
10533,The Scarlet Letter,"When intimacy is forbidden and passion is a sin, love is the most defiant crime of all.","Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",True,1995-10-13,en,50000000,10382407,7.44268,135,108,5.5,
38363,Fair Game,Wife. Mother. Spy.,"Wife and mother Valerie Plame (Naomi Watts) has a double life as a CIA operative, hiding her vocation from family and friends. Her husband, Joseph Wilson (Sean Penn), writes a controversial article in The New York Times, refuting stories about the sale of enriched uranium to Iraq, Then Valerie's secret work and identity is leaked to the press. With her cover blown and other people endangered, Valerie's career and personal life begin to unravel.",True,2010-05-20,en,22000000,24188922,12.549489999999999,108,235,6.5,http://www.fairgame-movie.com/
9923,Domino,Heads You Live... Tails You Die.,"The daughter of actor, Laurence Harvey turns away from her career as a Ford model to become a bounty hunter.",True,2005-09-22,en,50000000,22944502,18.394571,127,444,6.0,
11863,Jade,Some fantasies go too far.,"Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.",True,1995-10-13,en,50000000,9851610,8.189406,95,44,5.2,
18501,Gamer,"In the near future, you don't live to play... you'll play to live.","Mind-control technology has taken society by a storm, a multiplayer on-line game called ""Slayers"" allows players to control human prisoners in mass-scale. Simon (Lerman) controls Kable (Butler), the online champion of the game. Kable's ultimate challenge becomes regaining his identity and independence by defeating the game's mastermind (Hall).",True,2009-09-03,en,50000000,40828540,27.631262,95,760,5.6,http://gamerthemovie.com
109491,Beautiful Creatures,Dark secrets will come to light.,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.",True,2013-02-13,en,60000000,60052138,40.721373,124,984,5.6,
9275,Death to Smoochy,Get ready for an unexpected hit.,"Tells the story of Rainbow Randolph, the corrupt, costumed star of a popular children's TV show, who is fired over a bribery scandal and replaced by squeaky-clean Smoochy, a puffy fuscia rhinoceros. As Smoochy catapults to fame - scoring hit ratings and the affections of a network executive - Randolph makes the unsuspecting rhino the target of his numerous outrageous attempts to exact revenge and reclaim his status as America's sweetheart.",True,2002-03-28,en,55000000,0,11.329727,109,132,5.9,
329833,Zoolander 2,Long time no Z,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,True,2016-02-06,en,50000000,55969000,37.253774,100,797,4.7,http://www.zoolander.com/
12634,The Big Bounce,It's all in who you trust,"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score.",True,2004-01-30,en,50000000,6808550,6.397387999999999,88,76,5.0,
10416,What Planet Are You From?,"To save his planet, an alien must find a woman on Earth to have his baby. There's just one problem.","A highly-evolved planet, whose denizens feel no emotion and reproduce by cloning, plans to take over Earth from the inside by sending an operative, fashioned with a humming, mechanical penis, to impregnate an earthling and stay until the birth. The alien, Harold Anderson, goes to Phoenix as a banker and sets to work finding a mate. His approaches to women are inept, and the humming phallus doesn't help, but on the advice of a banking colleague, he cruises an AA meeting, meets Susan, and somehow convinces her to marry. The clock starts to tick: will she conceive, have a baby, and lose Harold (and the child) to his planet before he discovers emotion and starts to care?",True,2000-03-03,en,60000000,0,2.275331,105,37,5.4,
47327,Drive Angry,One hell of a ride.,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with Piper, a sexy, tough-as-nails waitress with a 69 Charger, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.",True,2011-02-24,en,50000000,28931401,30.387148,105,600,5.3,http://www.driveangry3d.com/
15268,Street Fighter: The Legend of Chun-Li,Some fight for power. Some fight for us.,"When a teenager, Chun-Li witnesses the kidnapping of her father by wealthy crime lord M. Bison. When she grows up, she goes into a quest for vengeance and becomes the famous crime-fighter of the Street Fighter universe.",True,2009-02-27,en,50000000,12764201,8.139676,97,112,3.9,
10796,The One,Stealing the power of the universes one by one.,A sheriff's deputy fights an alternate universe version of himself who grows stronger with each alternate self he kills.,True,2001-11-02,en,49000000,72700000,21.746245000000002,87,437,5.7,
9548,The Adventures of Ford Fairlane,Kojak. Columbo. Dirty Harry. Wimps.,"Ford ""Mr. Rock n' Roll Detective"" Fairlane is experiencing problems, and it's not with the opposite sex. One of them is that all the rock stars pay him with drum sticks, koala bears, food processors and bicycle shorts. Another one of them is that all his employers that want him to find a girl named Zuzu Petals get killed. Why didn't he become a fisherman's detective instead?",True,1990-07-11,en,49000000,20423389,2.8084279999999997,104,71,6.2,
18947,The Boat That Rocked,On air. Off shore. Out of control.,"The Boat that Rocked is an ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967",True,2009-04-01,en,50000000,36348784,31.02233,116,666,7.2,http://www.theboatthatrocked.net/
1900,Traffic,No one gets away clean,"An exploration of the United States of America's war on drugs from multiple perspectives. For the new head of the Office of National Drug Control Policy, the war becomes personal when he discovers his well-educated daughter is abusing cocaine within their comfortable suburban home. In Mexico, a flawed, but noble policeman agrees to testify against a powerful general in league with a cartel, and in San Diego, a drug kingpin's sheltered trophy wife must learn her husband's ruthless business after he is arrested, endangering her luxurious lifestyle.",True,2000-12-27,en,48000000,207515725,25.170217,147,562,6.9,
89,Indiana Jones and the Last Crusade,"The man with the hat is back. And this time, he's bringing his Dad.","When Dr. Henry Jones Sr. suddenly goes missing while pursuing the Holy Grail, eminent archaeologist Indiana must team up with Marcus Brody, Sallah and Elsa Schneider to follow in his father's footsteps and stop the Nazis from recovering the power of eternal life.",True,1989-05-24,en,48000000,474171806,80.972475,127,3152,7.6,http://www.indianajones.com/crusade
96724,Anna Karenina,An epic story of love.,"Trapped in a loveless marriage, aristocrat Anna Karenina enters into a life-changing affair with the affluent Count Vronsky.",True,2012-09-06,en,0,68929150,26.387040000000002,130,639,6.5,
198184,Chappie,I am consciousness. I am alive. I am Chappie.,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",True,2015-03-04,en,49000000,104399548,116.700319,120,3062,6.6,http://www.chappie-movie.com
9481,The Bone Collector,Serial killer vs. forensic genius,"Rookie cop, Amelia Donaghy reluctantly teams with Lincoln Rhyme – formerly the department's top homicide detective but now paralyzed as a result of a spinal injury – to catch a grisly serial killer dubbed 'The Bone Collector'. The murderer's special signature is to leave tantalizing clues based on the grim remains of his crimes.",True,1999-11-04,en,73000000,151493655,33.884459,118,826,6.5,
4547,Panic Room,,"Trapped in their New York brownstone's panic room, a hidden chamber built as a sanctuary in the event of break-ins, newly divorced Meg Altman and her young daughter Sarah play a deadly game of cat-and-mouse with three intruders - Burnham, Raoul and Junior - during a brutal home invasion. But the room itself is the focal point because what the intruders really want is inside it.",True,2002-03-29,en,48000000,196397415,53.043124,111,1267,6.5,http://www.sonypictures.com/movies/panicroom/
53953,The Tooth Fairy,,A woman and her daughter (Nicole Muñoz) encounter a deadly legend at a bed-and-breakfast.,True,2006-08-08,de,0,0,0.7167640000000001,0,13,4.3,
6415,Three Kings,It's good to be King.,"A group of American soldiers stationed in Iraq at the end of the Gulf War find a map they believe will take them to a huge cache of stolen Kuwaiti gold hidden near their base, and they embark on a secret mission that's destined to change everything.",True,1999-09-27,en,75000000,108000000,34.973086,114,692,6.6,
181283,Child 44,How do you find a killer who doesn’t exist?,"Set in Stalin-era Soviet Union, a disgraced MGB agent is dispatched to investigate a series of child murders -- a case that begins to connect with the very top of party leadership.",True,2015-03-15,en,50000000,3324330,40.371097999999996,137,547,6.1,
9896,Rat Race,563 miles. 9 people. $2 million. 1001 problems!,"In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",True,2001-07-30,en,48000000,85498534,18.60049,112,518,6.0,
167,K-PAX,Change the way you look at the world.,"Prot is a patient at a mental hospital who claims to be from a far away Planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",True,2001-10-22,en,48000000,50315140,30.920075,120,695,7.1,http://www.k-pax.com/
11232,Kate & Leopold,If they lived in the same century they'd be perfect for each other.,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.",True,2001-12-25,en,0,0,11.940711,118,418,6.0,
1636,Bedazzled,Meet the Devil. She's giving Elliott seven wishes. But not a chance in Hell.,"Elliot Richardson, suicidal techno geek, is given seven wishes to turn his life around when he meets up with a very seductive Satan. The catch: his soul. Some of his wishes include a 7 foot basketball star, a rock star, and a hamburger. But, as could be expected, the Devil must put her own little twist on each his fantasies.",True,2000-10-19,en,48000000,90383208,19.348007,93,512,5.6,
2148,The Cotton Club,It was the jazz age. It was an era of elegance and violence. The action was gambling. The stakes were life and death.,"The story of the people that frequented Harlem's famous nightclubs, 'The Cotton Club', and those that ran it.",True,1984-12-14,en,58000000,25928721,8.59075,127,68,6.6,
5176,3:10 to Yuma,Time waits for one man.,"In Arizona in the late 1800's, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",True,2007-09-06,en,55000000,70016220,48.801089000000005,122,1188,6.9,http://www.310toyumathefilm.com/
260346,Taken 3,It Ends Here,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",True,2014-12-16,en,48000000,325771424,88.84477700000001,109,2200,6.1,http://www.taken3movie.com/
1389,Out of Sight,Opposites attract.,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law. Variety hails Out of Sight as ""a sly, sexy, vastly entertaining film.""",True,1998-06-26,en,48000000,77745568,16.000178,123,333,6.5,
9894,The Cable Guy,There's no such thing as free cable.,"When recently single Steven moves into his new apartment, cable guy Chip comes to hook him up -- and doesn't let go. Initially, Chip is just overzealous in his desire to be Steven's pal, but when Steven tries to end the ""friendship,"" Chip shows his dark side. He begins stalking Steven, who's left to fend for himself because no one else can believe Chip's capable of such behavior.",True,1996-06-10,en,47000000,102825796,19.525659,96,594,5.7,
7504,Earth,,It's 1947 and the borderlines between India and Pakistan are being drawn. A young girl bears witnesses to tragedy as her ayah is caught between the love of two men and the rising tide of political and religious violence.,True,1998-09-16,hi,0,528972,1.246883,101,9,6.6,
8592,Dick Tracy,Their turf. Their game. Their rules. They didn't count on HIS law...,"The comic strip detective finds his life vastly complicated when Breathless Mahoney makes advances towards him while he is trying to battle Big Boy Caprice's united mob,",True,1990-06-15,en,47000000,103738726,7.859226,103,251,5.9,
913,The Thomas Crown Affair,How do you get the man who has everything?,"A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective.",True,1999-08-06,en,48000000,124305181,18.102572,113,339,6.6,
11091,Riding in Cars with Boys,One day can make your life; one day can ruin your life. All life is is four or five big days that change everything.,"A single mother, with dreams of becoming a writer, has a son at the age of 15 in 1965, and goes through a failed marriage with the drug-addicted father.",True,2001-10-19,en,48000000,35743308,7.226114999999999,132,103,6.5,
1368,First Blood,This time he's fighting for his life.,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",True,1982-10-22,en,15000000,125212904,63.071045999999996,93,1488,7.2,
593,Solaris,,"Ground control has been receiving strange transmissions from the three remaining residents of the Solaris space station. When cosmonaut and psychologist Kris Kelvin is sent to investigate, he experiences the strange phenomena that afflict the Solaris crew, sending him on a voyage into the darkest recesses of his own consciousness. Based on the novel by the same name from Polish author Stanislaw Lem.",True,1972-03-20,ru,0,0,24.132271,167,357,7.7,
5393,Happily N'Ever After,Fairy Tale Endings Aren't What They Used To Be,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",True,2006-09-14,en,47000000,38085778,10.410933,75,104,4.6,http://www.happilyneverafterthefilm.com/
9095,Mary Reilly,The untold story of Jekyll and Hyde,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.",True,1996-02-23,en,47000000,12379402,6.0672120000000005,104,74,5.7,
8874,My Best Friend's Wedding,It's about finding the love of your life. And deciding what to do about it.,"When she receives word that her longtime platonic pal Michael O'Neal is getting married to debutante Kimberly Wallace, food critic Julianne Potter realizes her true feelings for Michael -- and sets out to sabotage the wedding.",True,1997-06-19,en,38000000,299288605,15.401855,105,584,6.3,
11467,America's Sweethearts,Hollywood's hottest couple just split up. It'll take more than special effects to reunite them.,"In the midst of a nasty public breakup of married movie stars, a studio publicist scrambles to put a cap on the escalating situation as the couple's latest film has found it's only print kidnapped by the director.",True,2001-07-17,en,0,0,10.698929,102,252,5.5,
320,Insomnia,A tough cop. A brilliant killer. An unspeakable crime.,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,True,2002-05-24,en,46000000,113714830,41.322708,118,1148,6.8,
199,Star Trek: First Contact,Resistance is futile.,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.",True,1996-11-21,en,46000000,150000000,25.6713,111,661,7.0,http://www.startrek.com/startrek/view/series/MOV/008/index.html
20533,Jonah Hex,Revenge gets ugly.,"Gunslinger Jonah Hex (Josh Brolin) is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull (John Malkovich), a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child. Megan Fox plays a prostitute as well as Jonah Hex's love interst in the film.",True,2010-06-18,en,47000000,10539000,22.581313,80,420,4.4,http://jonah-hex.warnerbros.com/
10684,Courage Under Fire,A medal for honor. A search for justice. A battle for truth.,"A US Army officer had made a ""friendly fire"" mistake that was covered up and he was reassigned to a desk job. Later he was tasked to investigate a female chopper commander's worthiness to be awarded the Medal of Honor posthumously. At first all seemed in order then he begins to notice inconsistencies between the testimonies of the witnesses....",True,1996-07-04,en,46000000,100860818,12.971122,117,232,6.2,
1624,Liar Liar,Trust me.,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",True,1997-03-21,en,45000000,181000000,26.721386,86,1424,6.4,
325789,The Infiltrator,The true story of one man against the biggest drug cartel in history.,A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.,True,2016-07-13,en,25000000,15436808,24.672234,127,573,6.6,http://www.theinfiltrator.com/
113464,Inchon,LOVE. DESTINY. HEROES. War Changes Everything.,A noisy and absurd re-telling of the great 1950 invasion of Inchon during the Korean War which was masterminded by General Douglas MacArthur.,True,1981-05-04,en,46000000,5200000,0.146783,140,2,6.5,
888,The Flintstones,Yabba-Dabba-Doo!,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,True,1994-05-26,en,46000000,341631208,28.964161999999998,91,543,5.0,
82675,Taken 2,First they took his daughter. Now they're coming for him.,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter.",True,2012-09-27,en,45000000,376141306,49.353524,91,2757,6.1,
4256,Scary Movie 3,Great trilogies come in threes.,"In the third installment of the Scary Movie franchise, news anchorwoman Cindy Campbell has to investigate mysterious crop circles and killing video tapes, and help the President stop an alien invasion in the process.",True,2003-10-24,en,48000000,220673217,36.585509,84,912,5.8,
1493,Miss Congeniality,Never Mess With An Agent In A Dress.,"When the local FBI office receives a letter from a terrorist known only as 'The Citizen', it's quickly determined that he's planning his next act at the Miss America beauty pageant. Because tough-as-nails Gracie Hart is the only female Agent at the office, she's chosen to go undercover as the contestant from New Jersey.",True,2000-12-14,en,45000000,212000000,32.624355,111,961,6.1,
88751,Journey to the Center of the Earth,Same Planet. Different World.,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",True,2008-07-10,en,45000000,101702060,53.090422,93,1309,5.8,
11130,The Princess Diaries 2: Royal Engagement,It can take a lifetime to find true love; she's got 30 days!,"Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected...",True,2004-08-06,en,40000000,95149435,30.002907,113,697,6.0,
9944,The Pelican Brief,Two Supreme Court Justices have been assassinated. One lone law student has stumbled upon the truth. An investigative journalist wants her story. Everybody else wants her dead.,Two Supreme Court Justices have been assassinated. One lone law student has stumbled upon the truth. An investigative journalist wants her story. Everybody else wants her dead.,True,1993-12-16,en,45000000,195268056,17.923254,141,371,6.3,
10731,The Client,A district attorney out for a conviction. A new lawyer out of her league. A young boy who knew too much.,"A street-wise kid, Mark Sway, sees the suicide of Jerome Clifford, a prominent Louisiana lawyer, whose current client is Barry 'The Blade' Muldano, a Mafia hit-man. Before Jerome shoots himself, he tells Mark where the body of a Senator is buried. Clifford shoots himself and Mark is found at the scene, and both the FBI and the Mafia quickly realize that Mark probably knows more than he says.",True,1994-07-20,en,45000000,117615211,17.746719,119,278,6.4,
7350,The Bucket List,Find the joy.,"Corporate billionaire Edward Cole and working class mechanic Carter Chambers are worlds apart. At a crossroads in their lives, they share a hospital room and discover they have two things in common: a desire to spend the time they have left doing everything they ever wanted to do and an unrealized need to come to terms with who they are. Together they embark on the road trip of a lifetime, becoming friends along the way and learning to live life to the fullest, with insight and humor.",True,2007-12-25,en,45000000,175372502,31.305335999999997,97,1111,7.0,http://www.warnerbros.com/bucket-list
9869,Patriot Games,Not for honor. Not for country. For his wife and child.,"When CIA Analyst Jack Ryan interferes with an IRA assassination, a renegade faction targets Jack and his family as revenge.",True,1992-06-04,en,45000000,178051587,19.637704,117,433,6.3,
4379,Monster-in-Law,This relationship is going to be a real mother.,"Office temp Charlotte Cantilini thinks she's found Mr. Right when she starts dating gorgeous surgeon Dr. Kevin Fields. But there's a problem standing in the way of everlasting bliss: Kevin's overbearing and controlling mother, Viola. Fearing she'll lose her son's affections forever, Viola decides to break up the happy couple by becoming the world's worst mother-in-law.",True,2005-05-13,en,43000000,154749918,10.411996,101,406,5.6,
146233,Prisoners,Every moment matters.,"When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts. But just how far will this desperate father go to protect his family?",True,2013-09-18,en,46000000,122126687,88.496873,153,3085,7.9,http://prisonersmovie.warnerbros.com/
2034,Training Day,"The only thing more dangerous than the line being crossed, is the cop who will cross it.","On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",True,2001-10-05,en,45000000,104876233,52.081131,122,1634,7.3,
926,Galaxy Quest,A comedy of Galactic Proportions.,"The stars of a 1970s sci-fi show - now scraping a living through re-runs and sci-fi conventions - are beamed aboard an alien spacecraft. Believing the cast's heroic on-screen dramas are historical documents of real-life adventures, the band of aliens turn to the ailing celebrities for help in their quest to overcome the oppressive regime in their solar system.",True,1999-12-23,en,45000000,90683916,30.816340999999998,102,710,6.9,
4248,Scary Movie 2,No More Mercy. No More Shame. No More Sequels - Honest! - We Lied.,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",True,2001-07-04,en,45000000,141220678,35.376971000000005,83,982,5.4,
64328,The Muppets,They're closer than you think.,"When Kermit the Frog and the Muppets learn that their beloved theater is slated for demolition, a sympathetic human, Gary, and his puppet roommate, Walter, swoop in to help the gang put on a show and raise the $10 million they need to save the day.",True,2011-11-22,en,45000000,165184237,17.047276,103,501,6.5,http://disney.go.com/muppets/
36647,Blade,Part Man. Part Vampire. All Hero.,"When Blade's mother was bitten by a vampire during pregnancy, she did not know that she gave her son a special gift while dying: All the good vampire attributes in combination with the best human skills. Blade and his mentor Whistler battle an evil vampire rebel (Deacon Frost) who plans to take over the outdated vampire council, capture Blade and resurrect voracious blood god La Magra.",True,1998-08-21,en,45000000,131183530,43.815492,120,1905,6.5,http://www.warnerbros.com/blade
